ContainerReferenceClass,ContainerReferenceId,GenericType,PartName,PartNumber,OrgClass,OrgClassId,IsServiceable,CreateTS,ModifiedTS,ClassName,RecordId
wt.pdmlink.PDMLinkProduct,140521,standard,Cover, Protective, Batteries,D3_0000000107,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141581
wt.pdmlink.PDMLinkProduct,140521,standard,Thermostat, Safety,D3_0000000148,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141587
wt.pdmlink.PDMLinkProduct,140521,standard,Wire Harness, Communications,D3_0000000132,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141593
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Power Generation,D3_0000000173,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141599
wt.pdmlink.PDMLinkProduct,140521,standard,Wiring Harness, Battery Interconnect,D3_0000000163,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141605
wt.pdmlink.PDMLinkProduct,140521,standard,Enclosure Weldment Assembly,D3_0000000092,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141611
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5U120FG w/Batteries,D3_0000000095,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141617
wt.pdmlink.PDMLinkProduct,140521,standard,Ultra Cap, 16V,D3_0000000127,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141623
wt.pdmlink.PDMLinkProduct,140521,standard,Template, Installation,D3_0000000088,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141629
wt.pdmlink.PDMLinkProduct,140521,standard,Wiring Harness, Thermal Management,D3_0000000160,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141635
wt.pdmlink.PDMLinkProduct,140521,standard,Switch, Mushroom, Weatherproof,D3_0000000142,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141641
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5U48FG W/ Batteries,D3_0000000099,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141647
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5U108FG w/Batteries,D3_0000000104,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141653
wt.pdmlink.PDMLinkProduct,140521,standard,Enclosure Base Assembly,D3_0000000082,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141659
wt.pdmlink.PDMLinkProduct,140521,standard,Converter, DC Voltage,D3_0000000224,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141665
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5T48 w/Batteries,D3_0000000223,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141671
wt.pdmlink.PDMLinkProduct,140521,standard,Cable Assembly, Ultracap Interconnect,D3_0000000125,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141677
wt.pdmlink.PDMLinkProduct,140521,standard,Front Door,D3_0000000062,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141683
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Water Management,D3_0000000169,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141689
wt.pdmlink.PDMLinkProduct,140521,standard,Fan, Heater, 24Vdc,D3_0000000158,wt.org.WTOrganization,79550,1,2018-05-23 07:43:55.0000000,2018-05-23 07:43:55.0000000,wt.part.WTPartMaster,141695
wt.pdmlink.PDMLinkProduct,140521,standard,Latch, Compression, Square Drive,D3_0000000067,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141701
wt.pdmlink.PDMLinkProduct,140521,standard,Insulation, Rear Panel,D3_0000000070,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141707
wt.pdmlink.PDMLinkProduct,140521,standard,Fan, Ventilation, 6 IN, 24V,D3_0000000161,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141713
wt.pdmlink.PDMLinkProduct,140521,standard,Blower, 24v, 2-Stage, Brushless,D3_0000000151,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141719
wt.pdmlink.PDMLinkProduct,140521,standard,Panel, Customer Connection,D3_0000000182,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141725
wt.pdmlink.PDMLinkProduct,140521,standard,Wiring Harness, Humidifier,D3_0000000153,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141731
wt.pdmlink.PDMLinkProduct,140521,standard,Sensor Connectors,D3_0000000168,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141737
wt.pdmlink.PDMLinkProduct,140521,standard,Enclosure, Shelf Assembly,D3_0000000093,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141743
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Thermal Management,D3_0000000155,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141749
wt.pdmlink.PDMLinkProduct,140521,standard,Gasket, Door, Vertical,D3_0000000064,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141755
wt.pdmlink.PDMLinkProduct,140521,standard,Option, Battery 120V,D3_0000000096,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141761
wt.pdmlink.PDMLinkProduct,140521,standard,Tray, Battery 108V/120V,D3_0000000097,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141767
wt.pdmlink.PDMLinkProduct,140521,standard,Gasket, Door, Horizontal,D3_0000000063,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141773
wt.pdmlink.PDMLinkProduct,140521,standard,Cable Assembly, Battery Interconnect 48V,D3_0000000100,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141779
wt.pdmlink.PDMLinkProduct,140521,standard,Cable Assembly, Battery Interconnect 120V,D3_0000000098,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141785
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Enclosure,D3_0000000090,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141791
wt.pdmlink.PDMLinkProduct,140521,standard,Hose, 1.5 X 1.89 to 1.75 X 2.14,D3_0000000150,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141797
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5T48 w/Ultracaps,D3_0000000124,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141803
wt.pdmlink.PDMLinkProduct,140521,standard,Blower Controller Board Assembly,D3_0000000152,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141809
wt.pdmlink.PDMLinkProduct,140521,standard,Fitting, Drain,D3_0000000171,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141815
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Electrical Energy Storage,D3_0000000162,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141821
wt.pdmlink.PDMLinkProduct,140521,standard,Sensor, Magnetic Entry,D3_0000000138,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141827
wt.pdmlink.PDMLinkProduct,140521,standard,Coolant Pump and Heater Assembly,D3_0000000157,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141833
wt.pdmlink.PDMLinkProduct,140521,standard,Sensor, Pad Shear,D3_0000000137,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141839
wt.pdmlink.PDMLinkProduct,140521,standard,Power Output Module +24Vdc,D3_0000000183,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141845
wt.pdmlink.PDMLinkProduct,140521,standard,Cover, Protective, Ultracap,D3_0000000221,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141851
wt.pdmlink.PDMLinkProduct,140521,standard,Kit, Energy Delivery, 5T24, w/Batteries,D3_0000000222,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141857
wt.pdmlink.PDMLinkProduct,140521,standard,Tray, Battery 48V,D3_0000000102,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141863
wt.pdmlink.PDMLinkProduct,140521,standard,Pallet, Gencore Shipping Assembly,D3_0000000085,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141869
wt.pdmlink.PDMLinkProduct,140521,standard,Panel, Rear, Enclosure,D3_0000000069,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141875
wt.pdmlink.PDMLinkProduct,140521,standard,Insulation, Left Side Panel,D3_0000000073,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141881
wt.pdmlink.PDMLinkProduct,140521,standard,Enclosure, Left Assembly,D3_0000000072,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141887
wt.pdmlink.PDMLinkProduct,140521,standard,Communications Interface, Internet, Wired,D3_0000000134,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141893
wt.pdmlink.PDMLinkProduct,140521,standard,PCB Assembly, Control,D3_0000000166,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141899
wt.pdmlink.PDMLinkProduct,140521,standard,Communications Interface, Internet, Wireless,D3_0000000135,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141905
wt.pdmlink.PDMLinkProduct,140521,standard,Tray, Battery, 24V,D3_0000000227,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141911
wt.pdmlink.PDMLinkProduct,140521,standard,Assembly, Fuel Cell Stack,D3_0000000176,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141917
wt.pdmlink.PDMLinkProduct,140521,standard,Option, Battery 48V,D3_0000000101,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141923
wt.pdmlink.PDMLinkProduct,140521,standard,Tube, 1/2 IN ID X 3/4 IN OD,D3_0000000170,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141929
wt.pdmlink.PDMLinkProduct,140521,standard,Wiring Harness, Power Output,D3_0000000180,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141935
wt.pdmlink.PDMLinkProduct,140521,standard,Thermostat, Power Generation,D3_0000000177,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141941
wt.pdmlink.PDMLinkProduct,140521,standard,Panel, Left Side,D3_0000000074,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141948
wt.pdmlink.PDMLinkProduct,140521,standard,Cover, Customer Connection Panel,D3_0000000188,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141955
wt.pdmlink.PDMLinkProduct,140521,standard,Insulation, Base,D3_0000000084,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141961
wt.pdmlink.PDMLinkProduct,140521,standard,Door, Rear,D3_0000000081,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141967
wt.pdmlink.PDMLinkProduct,140521,standard,Option, Battery, 24V,D3_0000000226,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141973
wt.pdmlink.PDMLinkProduct,140521,standard,Fitting, Fuel System Connection,D3_0000000172,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141979
wt.pdmlink.PDMLinkProduct,140521,standard,Bolt and Nut Set, 3/8", 6" SS,D3_0000000089,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141987
wt.pdmlink.PDMLinkProduct,140521,standard,Module Subassembly, Humidification,D3_0000000149,wt.org.WTOrganization,79550,1,2018-05-23 07:43:56.0000000,2018-05-23 07:43:56.0000000,wt.part.WTPartMaster,141993
wt.pdmlink.PDMLinkProduct,140521,standard,Ultra Cap, 12V,D3_0000000129,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,141999
wt.pdmlink.PDMLinkProduct,140521,standard,Pallet, Gencore Shipping,D3_0000000087,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142005
wt.pdmlink.PDMLinkProduct,140521,standard,Hood, Louvered Vent, 4 inch,D3_0000000091,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142011
wt.pdmlink.PDMLinkProduct,140521,standard,Sensor, Water Intrusion,D3_0000000139,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142017
wt.pdmlink.PDMLinkProduct,140521,standard,Switch, Push-Pull Reset,D3_0000000140,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142023
wt.pdmlink.PDMLinkProduct,140521,variant,Plug Power_Logo,D3_0000000122,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142137
wt.pdmlink.PDMLinkProduct,140521,variant,PTC_Logo,D3_0000000121,wt.org.WTOrganization,79550,1,2018-05-23 07:43:57.0000000,2018-05-23 07:43:57.0000000,wt.part.WTPartMaster,142165
wt.pdmlink.PDMLinkProduct,190443,standard,rd_bottom_mount.prt,0000000117,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195820
wt.pdmlink.PDMLinkProduct,190443,standard,brake_mounting_bolt.prt,0000000095,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195821
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_lever_hinge.prt,0000000037,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195822
wt.pdmlink.PDMLinkProduct,190443,standard,fw_mt_blt.prt,0000000042,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195823
wt.pdmlink.PDMLinkProduct,190443,standard,fw_mt_cp_no_lev.prt,0000000112,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195824
wt.pdmlink.PDMLinkProduct,190443,standard,rd_top_sprocket.prt,0000000023,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195825
wt.pdmlink.PDMLinkProduct,190443,standard,main_crank_rod.prt,0000000058,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195826
wt.pdmlink.PDMLinkProduct,190443,standard,spoke_s_in.prt,0000000102,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195827
wt.pdmlink.PDMLinkProduct,190443,standard,seat_post_asm.asm,0000000080,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195828
wt.pdmlink.PDMLinkProduct,190443,standard,spoke_s_out.prt,0000000027,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195829
wt.pdmlink.PDMLinkProduct,190443,standard,mainbar.prt,0000000122,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195830
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_front_bushing.prt,0000000105,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195831
wt.pdmlink.PDMLinkProduct,190443,standard,seat_cushion_2.prt,0000000009,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195832
wt.pdmlink.PDMLinkProduct,190443,standard,csb_front_bushing.prt,0000000078,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195833
wt.pdmlink.PDMLinkProduct,190443,standard,bar_cap.prt,0000000050,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195834
wt.pdmlink.PDMLinkProduct,190443,standard,ff_bolt.prt,0000000059,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195835
wt.pdmlink.PDMLinkProduct,190443,standard,lbrake_mt.prt,0000000011,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195836
wt.pdmlink.PDMLinkProduct,190443,standard,grip.prt,0000000086,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195837
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_7.prt,0000000012,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195838
wt.pdmlink.PDMLinkProduct,190443,standard,crankset_asm.asm,0000000081,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195839
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_4.prt,0000000008,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195840
wt.pdmlink.PDMLinkProduct,190443,standard,rd_sprocket_bolt.prt,0000000001,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195841
wt.pdmlink.PDMLinkProduct,190443,standard,rim.prt,0000000097,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195842
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_6.prt,0000000111,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195843
wt.pdmlink.PDMLinkProduct,190443,standard,seat_rail_asm.asm,0000000094,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195844
wt.pdmlink.PDMLinkProduct,190443,standard,rw_rim.prt,0000000066,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195845
wt.pdmlink.PDMLinkProduct,190443,standard,rd_mounting_bolt.prt,0000000096,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195846
wt.pdmlink.PDMLinkProduct,190443,standard,left_gear.asm,0000000031,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195847
wt.pdmlink.PDMLinkProduct,190443,standard,mainbar.asm,0000000091,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195848
wt.pdmlink.PDMLinkProduct,190443,standard,clamp_nut.prt,0000000062,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195849
wt.pdmlink.PDMLinkProduct,190443,standard,seat_post.prt,0000000072,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195850
wt.pdmlink.PDMLinkProduct,190443,standard,spokes.prt,0000000013,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195851
wt.pdmlink.PDMLinkProduct,190443,standard,seat_top_clamp.prt,0000000107,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195852
wt.pdmlink.PDMLinkProduct,190443,standard,fw_mt_cp_with_lev_hole.prt,0000000108,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195853
wt.pdmlink.PDMLinkProduct,190443,standard,hook_side_brake_pad.asm,0000000069,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195854
wt.pdmlink.PDMLinkProduct,190443,standard,front_derailleur_asm.asm,0000000036,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195855
wt.pdmlink.PDMLinkProduct,190443,standard,baseline_comp.prt,0000000070,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195856
wt.pdmlink.PDMLinkProduct,190443,standard,csb_pad_body.prt,0000000087,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195857
wt.pdmlink.PDMLinkProduct,190443,standard,rw_shaft.asm,0000000124,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195858
wt.pdmlink.PDMLinkProduct,190443,standard,csb_clamp_bolt.prt,0000000014,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195859
wt.pdmlink.PDMLinkProduct,190443,standard,gear_harn.prt,0000000120,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195860
wt.pdmlink.PDMLinkProduct,190443,standard,rd_sprocket_hanger.prt,0000000057,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195861
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_rear_bushing.prt,0000000079,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195862
wt.pdmlink.PDMLinkProduct,190443,standard,seat_bottom_clamp.prt,0000000007,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195863
wt.pdmlink.PDMLinkProduct,190443,standard,hook_side_brake_lever.asm,0000000048,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195864
wt.pdmlink.PDMLinkProduct,190443,standard,right_brake.asm,0000000101,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195865
wt.pdmlink.PDMLinkProduct,190443,standard,spoke_support.prt,0000000054,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195866
wt.pdmlink.PDMLinkProduct,190443,standard,seat_asm.asm,0000000049,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195867
