ContextReferenceClass,ContextReferenceId,LinkClass,LinkClassId,Name,Amount,Unit,CreateTS,ModifiedTS,ClassName,RecordId,Trans1,Trans2,Trans3,OccGlobalId,OccIdentifier
wt.part.WTPart,196299,wt.part.WTPartUsageLink,197263,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197456,0,-0.13256968097496843,-1.8217605601095421E-2,132268917-1527060797881-124376339-157-245-216-10:1488,1488
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197230,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197457,0,0.74929999999999997,-1.3570386777356371,132268917-1527060797881-124376339-157-245-216-10:1489,1489
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197222,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197458,-2.3050499999999998E-2,2.0011293541208064E-2,-3.5285309701920441E-3,132268917-1527060797881-124376339-157-245-216-10:1490,1490
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197211,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197459,3.2257999999999995E-2,1.0159999999999999E-2,-1.7597636204899791E-2,132268917-1527060797881-124376339-157-245-216-10:1491,1491
wt.part.WTPart,196264,wt.part.WTPartUsageLink,197210,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197460,-5.5879999999999992E-2,0,0,132268917-1527060797881-124376339-157-245-216-10:1492,1492
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197225,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197461,-0.028575,0,2.0319999999999998E-2,132268917-1527060797881-124376339-157-245-216-10:1493,1493
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197462,0,0.04640018225802512,-0.26314851006688605,132268917-1527060797881-124376339-157-245-216-10:1494,1494
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197463,-0.50593044009369315,-0.12995535894217264,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1495,1495
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197222,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197464,-2.3050499999999998E-2,-6.9498493123775658E-3,1.9094554054369665E-2,132268917-1527060797881-124376339-157-245-216-10:1496,1496
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197465,-0.37100037163683475,5.2563479696553658E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1497,1497
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197466,1.8504845459741355E-2,6.4184277740105211E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1498,1498
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197467,0,-0.25109338581496093,9.1390518457765399E-2,132268917-1527060797881-124376339-157-245-216-10:1499,1499
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197468,-0.11916644943543793,5.5391264472642462E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1500,1500
wt.part.WTPart,196303,wt.part.WTPartUsageLink,197203,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197469,2.7939999999999996E-2,-6.5318721762173723E-2,-2.0393039246971088E-2,132268917-1527060797881-124376339-157-245-216-10:1501,1501
wt.part.WTPart,196220,wt.part.WTPartUsageLink,197269,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197470,-4.0640000000000058E-2,0,0,132268917-1527060797881-124376339-157-245-216-10:1502,1502
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197471,3.2225181699211238E-3,-6.8567999368003896E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1503,1503
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197274,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197472,-0.07619999999999999,0.30251425628115564,-1.6388721670913617,132268917-1527060797881-124376339-157-245-216-10:1504,1504
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197473,0,9.1390518457765316E-2,-0.2510933858149611,132268917-1527060797881-124376339-157-245-216-10:1505,1505
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197474,-0.20724637720911851,5.0848006226129186E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1506,1506
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197475,0,0,0.26720800000000011,132268917-1527060797881-124376339-157-245-216-10:1507,1507
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197476,-0.46987849608585686,-0.13479839610668734,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1508,1508
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197477,-0.03342575420216224,-7.7832492314223262E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1509,1509
wt.part.WTPart,196264,wt.part.WTPartUsageLink,197309,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197478,-4.0639999999999989E-2,0,0,132268917-1527060797881-124376339-157-245-216-10:1510,1510
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197479,0,-9.1390518457765205E-2,0.25109338581496099,132268917-1527060797881-124376339-157-245-216-10:1511,1511
wt.part.WTPart,196240,wt.part.WTPartUsageLink,197229,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197480,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1512,1512
wt.part.WTPart,196242,wt.part.WTPartUsageLink,197313,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197481,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1513,1513
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197482,-0.43674067228762786,-4.7131747415378365E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1514,1514
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197483,-0.45728169320602441,-0.13449137739271411,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1515,1515
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197484,6.2724130449285084E-2,2.2972467736160702E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1516,1516
wt.part.WTPart,196204,wt.part.WTPartUsageLink,197304,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197485,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1517,1517
wt.part.WTPart,196246,wt.part.WTPartUsageLink,197281,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197486,4.8259999999999997E-2,0,0.17779999999999999,132268917-1527060797881-124376339-157-245-216-10:1518,1518
wt.part.WTPart,196228,wt.part.WTPartUsageLink,197307,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197487,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1519,1519
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197488,3.0162872590642865E-2,5.9600771233168807E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1520,1520
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197489,-0.14431080904399812,5.3703103457027015E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1521,1521
wt.part.WTPart,196304,wt.part.WTPartUsageLink,197308,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197490,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1522,1522
wt.part.WTPart,196246,wt.part.WTPartUsageLink,197199,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197491,-0.07357545173971683,0,-0.17779999999999815,132268917-1527060797881-124376339-157-245-216-10:1523,1523
wt.part.WTPart,196220,wt.part.WTPartUsageLink,197220,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197492,4.0639999999999996E-2,0,0,132268917-1527060797881-124376339-157-245-216-10:1524,1524
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197493,0,0.26314851006688617,4.6400182258025106E-2,132268917-1527060797881-124376339-157-245-216-10:1525,1525
wt.part.WTPart,196258,wt.part.WTPartUsageLink,197207,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197494,6.3322303472809274E-2,0.25568527375339972,0.15036628405048288,132268917-1527060797881-124376339-157-245-216-10:1526,1526
wt.part.WTPart,196272,wt.part.WTPartUsageLink,197234,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197495,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1527,1527
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197496,0.04992401213546574,4.4380669517321905E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1528,1528
wt.part.WTPart,196215,wt.part.WTPartUsageLink,197279,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197497,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1529,1529
wt.part.WTPart,196204,wt.part.WTPartUsageLink,197304,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197498,-0.49660208557112018,0,-2.4247017770141904E-2,132268917-1527060797881-124376339-157-245-216-10:1530,1530
wt.part.WTPart,196217,wt.part.WTPartUsageLink,197275,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197499,0,0,-1.2191999999999998,132268917-1527060797881-124376339-157-245-216-10:1531,1531
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197267,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197500,3.8380332859093896E-2,1.5566023084177634E-2,1.3061444228830469E-2,132268917-1527060797881-124376339-157-245-216-10:1532,1532
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197225,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197501,-0.028575,-2.0011293541208057E-2,3.5285309701920289E-3,132268917-1527060797881-124376339-157-245-216-10:1533,1533
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197502,2.7202947034334898E-2,-6.1008609942818801E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1534,1534
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197503,0,4.6400182258025162E-2,0.263148510066886,132268917-1527060797881-124376339-157-245-216-10:1535,1535
wt.part.WTPart,196311,wt.part.WTPartUsageLink,197204,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197504,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1536,1536
wt.part.WTPart,196225,wt.part.WTPartUsageLink,197311,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197505,2.4027050142544624E-3,0.10892107060099628,2.0954999999999998E-2,132268917-1527060797881-124376339-157-245-216-10:1537,1537
wt.part.WTPart,196264,wt.part.WTPartUsageLink,197223,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197506,-0.04444999999999999,0,0,132268917-1527060797881-124376339-157-245-216-10:1538,1538
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197507,-0.25763968565342071,4.9969592588327283E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1539,1539
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197508,0,0.26720799999999995,0,132268917-1527060797881-124376339-157-245-216-10:1540,1540
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197509,0,0.23140891609443232,0.13360399999999995,132268917-1527060797881-124376339-157-245-216-10:1541,1541
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197300,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197510,7.3957542138045514E-3,0.56401074521270911,-0.65325125653286698,132268917-1527060797881-124376339-157-245-216-10:1542,1542
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197511,-0.15689035666387163,5.2975996199865698E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1543,1543
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197512,-0.15671387556445873,-0.10376265094323035,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1544,1544
wt.part.WTPart,196204,wt.part.WTPartUsageLink,197298,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197513,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1545,1545
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197514,-0.29544048709831172,5.0131170844574018E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1546,1546
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197515,0.03811512262364869,-5.4856979883074697E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1547,1547
wt.part.WTPart,196204,wt.part.WTPartUsageLink,197264,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197516,0,-3.5134227358402527E-2,1.6383359280581329E-2,132268917-1527060797881-124376339-157-245-216-10:1548,1548
wt.part.WTPart,196246,wt.part.WTPartUsageLink,197206,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197517,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1549,1549
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197518,0,-0.26314851006688611,-4.6400182258025023E-2,132268917-1527060797881-124376339-157-245-216-10:1550,1550
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197201,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197519,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1551,1551
wt.part.WTPart,196303,wt.part.WTPartUsageLink,197244,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197520,-9.0440768363207469E-3,-1.3845285885417414E-2,-5.1671310369694037E-2,132268917-1527060797881-124376339-157-245-216-10:1552,1552
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197521,0,-0.23140891609443243,-0.13360399999999995,132268917-1527060797881-124376339-157-245-216-10:1553,1553
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197522,0,-0.26720799999999995,0,132268917-1527060797881-124376339-157-245-216-10:1554,1554
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197523,0,0.13360400000000003,0.23140891609443218,132268917-1527060797881-124376339-157-245-216-10:1555,1555
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197524,-8.1493999135323195E-2,5.8507862905926099E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1556,1556
wt.part.WTPart,196247,wt.part.WTPartUsageLink,197321,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197525,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1557,1557
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197241,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197526,0,0.32384999999999997,-1.6340590782321616,132268917-1527060797881-124376339-157-245-216-10:1558,1558
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197527,-0.48315223202688845,-8.5304287137032198E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1559,1559
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197528,-0.34406512990540977,-0.1282157761180707,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1560,1560
wt.part.WTPart,196272,wt.part.WTPartUsageLink,197257,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197529,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1561,1561
wt.part.WTPart,196303,wt.part.WTPartUsageLink,197283,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197530,2.0002499999999999E-2,-4.9603273550302605E-2,-3.6108487458842105E-2,132268917-1527060797881-124376339-157-245-216-10:1562,1562
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197531,-0.30642586522116566,-0.12472114431509361,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1563,1563
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197243,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197532,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1564,1564
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197533,-0.21984241939899143,5.0511220782517893E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1565,1565
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197222,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197534,-2.3050499999999998E-2,0,-2.0319999999999998E-2,132268917-1527060797881-124376339-157-245-216-10:1566,1566
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197535,-6.8950204550257771E-2,5.9702400762908787E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1567,1567
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197262,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197536,0,0,-0.267208,132268917-1527060797881-124376339-157-245-216-10:1568,1568
wt.part.WTPart,196251,wt.part.WTPartUsageLink,197240,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197537,0,0.69548679725844142,-0.72771382968900578,132268917-1527060797881-124376339-157-245-216-10:1569,1569
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197538,-0.10660260433419488,5.6352253315477233E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1570,1570
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197539,-0.46153504482270713,-7.2350516670305745E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1571,1571
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197540,-5.6414058536243816E-2,0.06097470041291559,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1572,1572
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197541,-0.44387665720018832,2.7811724458475157E-2,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1573,1573
wt.part.WTPart,196291,wt.part.WTPartUsageLink,197242,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197542,0,0,3.8100000000000182E-2,132268917-1527060797881-124376339-157-245-216-10:1574,1574
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197543,-0.51173799865220559,-0.1083027340921912,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1575,1575
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197211,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197544,3.2257999999999995E-2,1.9094554054369654E-2,6.9498493123775901E-3,132268917-1527060797881-124376339-157-245-216-10:1576,1576
wt.part.WTPart,196304,wt.part.WTPartUsageLink,197237,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197545,-6.2102999999999985E-2,0,0,132268917-1527060797881-124376339-157-245-216-10:1577,1577
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197211,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197546,3.2257999999999995E-2,-0.01556602308417763,1.3061444228830477E-2,132268917-1527060797881-124376339-157-245-216-10:1578,1578
wt.part.WTPart,196225,wt.part.WTPartUsageLink,197314,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197547,0,0,0,132268917-1527060797881-124376339-157-245-216-10:1579,1579
wt.part.WTPart,196259,wt.part.WTPartUsageLink,197211,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197548,3.2257999999999995E-2,1.0159999999999999E-2,1.7597636204899791E-2,132268917-1527060797881-124376339-157-245-216-10:1580,1580
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197289,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197549,-0.14431554817768238,-0.10151427791048069,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1581,1581
wt.part.WTPart,196204,wt.part.WTPartUsageLink,197273,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197550,-1.1495842107120681E-2,0,0.23420349222441889,132268917-1527060797881-124376339-157-245-216-10:1582,1582
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197551,-0.23137489949586201,-0.11563462564589737,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1583,1583
wt.part.WTPart,196314,wt.part.WTPartUsageLink,197278,,1,ea,2018-05-23 08:44:23.0000000,2018-05-23 08:44:23.0000000,wt.part.PartUsesOccurrence,197552,-0.44193600549059125,2.8852870326810196E-3,4.8259999999999997E-2,132268917-1527060797881-124376339-157-245-216-10:1584,1584
